Isolates,Level 1
6755_6#9_S_pneumoniae_Spanish_23F.dna,29
6775_2#10_S_pneumoniae_Spanish_23F.dna,27
6775_2#11_S_pneumoniae_Spanish_23F.dna,20
6775_2#12_S_pneumoniae_Spanish_23F.dna,13
6775_2#13_S_pneumoniae_Spanish_23F.dna,13
6775_2#14_S_pneumoniae_Spanish_23F.dna,13
6775_2#15_S_pneumoniae_Spanish_23F.dna,1
6775_2#16_S_pneumoniae_Spanish_23F.dna,33
6775_2#17_S_pneumoniae_Spanish_23F.dna,13
6775_2#18_S_pneumoniae_Spanish_23F.dna,2
6775_2#19_S_pneumoniae_Spanish_23F.dna,13
6775_2#1_S_pneumoniae_Spanish_23F.dna,21
6775_2#20_S_pneumoniae_Spanish_23F.dna,20
6775_2#21_S_pneumoniae_Spanish_23F.dna,20
6775_2#22_S_pneumoniae_Spanish_23F.dna,11
6775_2#23_S_pneumoniae_Spanish_23F.dna,13
6775_2#24_S_pneumoniae_Spanish_23F.dna,13
6775_2#2_S_pneumoniae_Spanish_23F.dna,21
6775_2#3_S_pneumoniae_Spanish_23F.dna,20
6775_2#4_S_pneumoniae_Spanish_23F.dna,19
6775_2#5_S_pneumoniae_Spanish_23F.dna,27
6775_2#6_S_pneumoniae_Spanish_23F.dna,12
6775_2#7_S_pneumoniae_Spanish_23F.dna,12
6775_2#8_S_pneumoniae_Spanish_23F.dna,28
6775_2#9_S_pneumoniae_Spanish_23F.dna,26
6775_1#10_S_pneumoniae_Spanish_23F.dna,13
6775_1#11_S_pneumoniae_Spanish_23F.dna,18
6775_1#12_S_pneumoniae_Spanish_23F.dna,27
6775_1#13_S_pneumoniae_Spanish_23F.dna,13
6775_1#14_S_pneumoniae_Spanish_23F.dna,19
6775_1#15_S_pneumoniae_Spanish_23F.dna,21
6775_1#16_S_pneumoniae_Spanish_23F.dna,29
6775_1#17_S_pneumoniae_Spanish_23F.dna,5
6775_1#18_S_pneumoniae_Spanish_23F.dna,18
6775_1#19_S_pneumoniae_Spanish_23F.dna,29
6775_1#1_S_pneumoniae_Spanish_23F.dna,20
6775_1#20_S_pneumoniae_Spanish_23F.dna,21
6775_1#21_S_pneumoniae_Spanish_23F.dna,22
6775_1#22_S_pneumoniae_Spanish_23F.dna,13
6775_1#23_S_pneumoniae_Spanish_23F.dna,13
6775_1#24_S_pneumoniae_Spanish_23F.dna,23
6775_1#2_S_pneumoniae_Spanish_23F.dna,10
6775_1#3_S_pneumoniae_Spanish_23F.dna,13
6775_1#4_S_pneumoniae_Spanish_23F.dna,25
6775_1#5_S_pneumoniae_Spanish_23F.dna,25
6775_1#6_S_pneumoniae_Spanish_23F.dna,29
6775_1#7_S_pneumoniae_Spanish_23F.dna,20
6775_1#8_S_pneumoniae_Spanish_23F.dna,33
6775_1#9_S_pneumoniae_Spanish_23F.dna,20
6805_2#10_S_pneumoniae_Spanish_23F.dna,27
6805_2#11_S_pneumoniae_Spanish_23F.dna,29
6805_2#12_S_pneumoniae_Spanish_23F.dna,27
6805_2#13_S_pneumoniae_Spanish_23F.dna,20
6805_2#14_S_pneumoniae_Spanish_23F.dna,29
6805_2#15_S_pneumoniae_Spanish_23F.dna,14
6805_2#16_S_pneumoniae_Spanish_23F.dna,32
6805_2#17_S_pneumoniae_Spanish_23F.dna,20
6805_2#18_S_pneumoniae_Spanish_23F.dna,32
6805_2#19_S_pneumoniae_Spanish_23F.dna,6
6805_2#1_S_pneumoniae_Spanish_23F.dna,22
6805_2#20_S_pneumoniae_Spanish_23F.dna,27
6805_2#21_S_pneumoniae_Spanish_23F.dna,29
6805_2#22_S_pneumoniae_Spanish_23F.dna,29
6805_2#23_S_pneumoniae_Spanish_23F.dna,1
6805_2#24_S_pneumoniae_Spanish_23F.dna,24
6805_2#2_S_pneumoniae_Spanish_23F.dna,13
6805_2#3_S_pneumoniae_Spanish_23F.dna,24
6805_2#4_S_pneumoniae_Spanish_23F.dna,26
6805_2#5_S_pneumoniae_Spanish_23F.dna,29
6805_2#6_S_pneumoniae_Spanish_23F.dna,29
6805_2#7_S_pneumoniae_Spanish_23F.dna,13
6805_2#8_S_pneumoniae_Spanish_23F.dna,6
6805_2#9_S_pneumoniae_Spanish_23F.dna,29
6805_3#10_S_pneumoniae_Spanish_23F.dna,13
6805_3#11_S_pneumoniae_Spanish_23F.dna,27
6805_3#12_S_pneumoniae_Spanish_23F.dna,27
6805_3#13_S_pneumoniae_Spanish_23F.dna,13
6805_3#14_S_pneumoniae_Spanish_23F.dna,6
6805_3#15_S_pneumoniae_Spanish_23F.dna,29
6805_3#16_S_pneumoniae_Spanish_23F.dna,8
6805_3#17_S_pneumoniae_Spanish_23F.dna,29
6805_3#18_S_pneumoniae_Spanish_23F.dna,20
6805_3#19_S_pneumoniae_Spanish_23F.dna,27
6805_3#1_S_pneumoniae_Spanish_23F.dna,5
6805_3#20_S_pneumoniae_Spanish_23F.dna,28
6805_3#21_S_pneumoniae_Spanish_23F.dna,24
6805_3#22_S_pneumoniae_Spanish_23F.dna,29
6805_3#23_S_pneumoniae_Spanish_23F.dna,20
6805_3#24_S_pneumoniae_Spanish_23F.dna,29
6805_3#2_S_pneumoniae_Spanish_23F.dna,6
6805_3#3_S_pneumoniae_Spanish_23F.dna,29
6805_3#4_S_pneumoniae_Spanish_23F.dna,26
6805_3#5_S_pneumoniae_Spanish_23F.dna,27
6805_3#6_S_pneumoniae_Spanish_23F.dna,16
6805_3#7_S_pneumoniae_Spanish_23F.dna,3
6805_3#8_S_pneumoniae_Spanish_23F.dna,2
6805_3#9_S_pneumoniae_Spanish_23F.dna,22
6805_4#10_S_pneumoniae_Spanish_23F.dna,13
6805_4#11_S_pneumoniae_Spanish_23F.dna,14
6805_4#12_S_pneumoniae_Spanish_23F.dna,19
6805_4#13_S_pneumoniae_Spanish_23F.dna,13
6805_4#14_S_pneumoniae_Spanish_23F.dna,8
6805_4#15_S_pneumoniae_Spanish_23F.dna,13
6805_4#16_S_pneumoniae_Spanish_23F.dna,20
6805_4#17_S_pneumoniae_Spanish_23F.dna,14
6805_4#18_S_pneumoniae_Spanish_23F.dna,27
6805_4#19_S_pneumoniae_Spanish_23F.dna,29
6805_4#1_S_pneumoniae_Spanish_23F.dna,19
6805_4#20_S_pneumoniae_Spanish_23F.dna,28
6805_4#21_S_pneumoniae_Spanish_23F.dna,29
6805_4#23_S_pneumoniae_Spanish_23F.dna,19
6805_4#2_S_pneumoniae_Spanish_23F.dna,14
6805_4#3_S_pneumoniae_Spanish_23F.dna,17
6805_4#4_S_pneumoniae_Spanish_23F.dna,13
6805_4#6_S_pneumoniae_Spanish_23F.dna,27
6805_4#8_S_pneumoniae_Spanish_23F.dna,10
6805_4#9_S_pneumoniae_Spanish_23F.dna,25
6805_5#10_S_pneumoniae_Spanish_23F.dna,17
6805_5#11_S_pneumoniae_Spanish_23F.dna,10
6805_5#12_S_pneumoniae_Spanish_23F.dna,26
6805_5#14_S_pneumoniae_Spanish_23F.dna,20
6805_5#16_S_pneumoniae_Spanish_23F.dna,13
6805_5#17_S_pneumoniae_Spanish_23F.dna,29
6805_5#18_S_pneumoniae_Spanish_23F.dna,29
6805_5#19_S_pneumoniae_Spanish_23F.dna,10
6805_5#1_S_pneumoniae_Spanish_23F.dna,7
6805_5#20_S_pneumoniae_Spanish_23F.dna,20
6805_5#21_S_pneumoniae_Spanish_23F.dna,17
6805_5#22_S_pneumoniae_Spanish_23F.dna,15
6805_5#23_S_pneumoniae_Spanish_23F.dna,6
6805_5#24_S_pneumoniae_Spanish_23F.dna,29
6805_5#2_S_pneumoniae_Spanish_23F.dna,22
6805_5#3_S_pneumoniae_Spanish_23F.dna,20
6805_5#4_S_pneumoniae_Spanish_23F.dna,29
6805_5#5_S_pneumoniae_Spanish_23F.dna,14
6805_5#6_S_pneumoniae_Spanish_23F.dna,2
6805_5#7_S_pneumoniae_Spanish_23F.dna,13
6805_5#8_S_pneumoniae_Spanish_23F.dna,29
6805_5#9_S_pneumoniae_Spanish_23F.dna,10
6805_6#10_S_pneumoniae_Spanish_23F.dna,9
6805_6#11_S_pneumoniae_Spanish_23F.dna,16
6805_6#12_S_pneumoniae_Spanish_23F.dna,29
6805_6#13_S_pneumoniae_Spanish_23F.dna,9
6805_6#14_S_pneumoniae_Spanish_23F.dna,10
6805_6#15_S_pneumoniae_Spanish_23F.dna,32
6805_6#16_S_pneumoniae_Spanish_23F.dna,27
6805_6#17_S_pneumoniae_Spanish_23F.dna,13
6805_6#18_S_pneumoniae_Spanish_23F.dna,20
6805_6#19_S_pneumoniae_Spanish_23F.dna,20
6805_6#1_S_pneumoniae_Spanish_23F.dna,23
6805_6#20_S_pneumoniae_Spanish_23F.dna,29
6805_6#21_S_pneumoniae_Spanish_23F.dna,25
6805_6#23_S_pneumoniae_Spanish_23F.dna,27
6805_6#24_S_pneumoniae_Spanish_23F.dna,29
6805_6#2_S_pneumoniae_Spanish_23F.dna,29
6805_6#3_S_pneumoniae_Spanish_23F.dna,20
6805_6#4_S_pneumoniae_Spanish_23F.dna,2
6805_6#5_S_pneumoniae_Spanish_23F.dna,29
6805_6#6_S_pneumoniae_Spanish_23F.dna,22
6805_6#7_S_pneumoniae_Spanish_23F.dna,29
6805_6#8_S_pneumoniae_Spanish_23F.dna,21
6805_6#9_S_pneumoniae_Spanish_23F.dna,27
6805_7#10_S_pneumoniae_Spanish_23F.dna,13
6805_7#11_S_pneumoniae_Spanish_23F.dna,12
6805_7#12_S_pneumoniae_Spanish_23F.dna,12
6805_7#13_S_pneumoniae_Spanish_23F.dna,6
6805_7#14_S_pneumoniae_Spanish_23F.dna,22
6805_7#15_S_pneumoniae_Spanish_23F.dna,24
6805_7#16_S_pneumoniae_Spanish_23F.dna,10
6805_7#17_S_pneumoniae_Spanish_23F.dna,12
6805_7#18_S_pneumoniae_Spanish_23F.dna,29
6805_7#19_S_pneumoniae_Spanish_23F.dna,29
6805_7#1_S_pneumoniae_Spanish_23F.dna,4
6805_7#20_S_pneumoniae_Spanish_23F.dna,9
6805_7#21_S_pneumoniae_Spanish_23F.dna,29
6805_7#22_S_pneumoniae_Spanish_23F.dna,18
6805_7#23_S_pneumoniae_Spanish_23F.dna,27
6805_7#2_S_pneumoniae_Spanish_23F.dna,9
6805_7#3_S_pneumoniae_Spanish_23F.dna,24
6805_7#4_S_pneumoniae_Spanish_23F.dna,29
6805_7#5_S_pneumoniae_Spanish_23F.dna,25
6805_7#6_S_pneumoniae_Spanish_23F.dna,7
6805_7#7_S_pneumoniae_Spanish_23F.dna,13
6805_7#8_S_pneumoniae_Spanish_23F.dna,30
6805_7#9_S_pneumoniae_Spanish_23F.dna,29
6807_1#10_S_pneumoniae_Spanish_23F.dna,3
6807_1#11_S_pneumoniae_Spanish_23F.dna,29
6807_1#12_S_pneumoniae_Spanish_23F.dna,29
6807_1#13_S_pneumoniae_Spanish_23F.dna,20
6807_1#14_S_pneumoniae_Spanish_23F.dna,19
6807_1#15_S_pneumoniae_Spanish_23F.dna,20
6807_1#16_S_pneumoniae_Spanish_23F.dna,14
6807_1#17_S_pneumoniae_Spanish_23F.dna,29
6807_1#18_S_pneumoniae_Spanish_23F.dna,27
6807_1#19_S_pneumoniae_Spanish_23F.dna,13
6807_1#1_S_pneumoniae_Spanish_23F.dna,13
6807_1#20_S_pneumoniae_Spanish_23F.dna,4
6807_1#21_S_pneumoniae_Spanish_23F.dna,22
6807_1#22_S_pneumoniae_Spanish_23F.dna,31
6807_1#23_S_pneumoniae_Spanish_23F.dna,29
6807_1#24_S_pneumoniae_Spanish_23F.dna,26
6807_1#2_S_pneumoniae_Spanish_23F.dna,25
6807_1#3_S_pneumoniae_Spanish_23F.dna,21
6807_1#4_S_pneumoniae_Spanish_23F.dna,29
6807_1#5_S_pneumoniae_Spanish_23F.dna,6
6807_1#6_S_pneumoniae_Spanish_23F.dna,9
6807_1#7_S_pneumoniae_Spanish_23F.dna,30
6807_1#8_S_pneumoniae_Spanish_23F.dna,20
6807_1#9_S_pneumoniae_Spanish_23F.dna,20
6807_2#10_S_pneumoniae_Spanish_23F.dna,13
6807_2#11_S_pneumoniae_Spanish_23F.dna,12
6807_2#12_S_pneumoniae_Spanish_23F.dna,29
6807_2#13_S_pneumoniae_Spanish_23F.dna,29
6807_2#14_S_pneumoniae_Spanish_23F.dna,13
6807_2#15_S_pneumoniae_Spanish_23F.dna,2
6807_2#16_S_pneumoniae_Spanish_23F.dna,13
6807_2#17_S_pneumoniae_Spanish_23F.dna,10
6807_2#18_S_pneumoniae_Spanish_23F.dna,19
6807_2#19_S_pneumoniae_Spanish_23F.dna,20
6807_2#1_S_pneumoniae_Spanish_23F.dna,20
6807_2#20_S_pneumoniae_Spanish_23F.dna,31
6807_2#21_S_pneumoniae_Spanish_23F.dna,27
6807_2#22_S_pneumoniae_Spanish_23F.dna,6
6807_2#23_S_pneumoniae_Spanish_23F.dna,10
6807_2#24_S_pneumoniae_Spanish_23F.dna,13
6807_2#2_S_pneumoniae_Spanish_23F.dna,27
6807_2#3_S_pneumoniae_Spanish_23F.dna,13
6807_2#4_S_pneumoniae_Spanish_23F.dna,9
6807_2#5_S_pneumoniae_Spanish_23F.dna,20
6807_2#6_S_pneumoniae_Spanish_23F.dna,13
6807_2#7_S_pneumoniae_Spanish_23F.dna,13
6807_2#8_S_pneumoniae_Spanish_23F.dna,24
6807_2#9_S_pneumoniae_Spanish_23F.dna,20
6807_3#10_S_pneumoniae_Spanish_23F.dna,3
6807_3#11_S_pneumoniae_Spanish_23F.dna,12
6807_3#12_S_pneumoniae_Spanish_23F.dna,22
6807_3#13_S_pneumoniae_Spanish_23F.dna,21
6807_3#14_S_pneumoniae_Spanish_23F.dna,6
6807_3#15_S_pneumoniae_Spanish_23F.dna,31
6807_3#16_S_pneumoniae_Spanish_23F.dna,6
6807_3#17_S_pneumoniae_Spanish_23F.dna,29
6807_3#18_S_pneumoniae_Spanish_23F.dna,25
6807_3#19_S_pneumoniae_Spanish_23F.dna,13
6807_3#1_S_pneumoniae_Spanish_23F.dna,13
6807_3#20_S_pneumoniae_Spanish_23F.dna,21
6807_3#21_S_pneumoniae_Spanish_23F.dna,10
6807_3#22_S_pneumoniae_Spanish_23F.dna,13
6807_3#23_S_pneumoniae_Spanish_23F.dna,14
6807_3#2_S_pneumoniae_Spanish_23F.dna,9
6807_3#3_S_pneumoniae_Spanish_23F.dna,25
6807_3#4_S_pneumoniae_Spanish_23F.dna,31
6807_3#5_S_pneumoniae_Spanish_23F.dna,25
6807_3#6_S_pneumoniae_Spanish_23F.dna,22
6807_3#7_S_pneumoniae_Spanish_23F.dna,16
6807_3#8_S_pneumoniae_Spanish_23F.dna,25
6807_3#9_S_pneumoniae_Spanish_23F.dna,11
6830_3#10_S_pneumoniae_Spanish_23F.dna,5
6830_3#11_S_pneumoniae_Spanish_23F.dna,29
6830_3#1_S_pneumoniae_Spanish_23F.dna,29
6830_3#12_S_pneumoniae_Spanish_23F.dna,29
6830_3#13_S_pneumoniae_Spanish_23F.dna,23
6830_3#14_S_pneumoniae_Spanish_23F.dna,6
6830_3#15_S_pneumoniae_Spanish_23F.dna,13
6830_3#16_S_pneumoniae_Spanish_23F.dna,20
6830_3#17_S_pneumoniae_Spanish_23F.dna,2
6830_3#18_S_pneumoniae_Spanish_23F.dna,17
6830_3#19_S_pneumoniae_Spanish_23F.dna,10
6830_3#20_S_pneumoniae_Spanish_23F.dna,10
6830_3#21_S_pneumoniae_Spanish_23F.dna,25
6830_3#2_S_pneumoniae_Spanish_23F.dna,27
6830_3#22_S_pneumoniae_Spanish_23F.dna,29
6830_3#23_S_pneumoniae_Spanish_23F.dna,7
6830_3#24_S_pneumoniae_Spanish_23F.dna,7
6830_3#3_S_pneumoniae_Spanish_23F.dna,17
6830_3#4_S_pneumoniae_Spanish_23F.dna,6
6830_3#5_S_pneumoniae_Spanish_23F.dna,13
6830_3#6_S_pneumoniae_Spanish_23F.dna,20
6830_3#7_S_pneumoniae_Spanish_23F.dna,21
6830_3#8_S_pneumoniae_Spanish_23F.dna,32
6830_3#9_S_pneumoniae_Spanish_23F.dna,4
6840_1#10_S_pneumoniae_Spanish_23F.dna,26
6840_1#11_S_pneumoniae_Spanish_23F.dna,27
6840_1#1_S_pneumoniae_Spanish_23F.dna,8
6840_1#12_S_pneumoniae_Spanish_23F.dna,16
6840_1#13_S_pneumoniae_Spanish_23F.dna,13
6840_1#14_S_pneumoniae_Spanish_23F.dna,29
6840_1#15_S_pneumoniae_Spanish_23F.dna,10
6840_1#16_S_pneumoniae_Spanish_23F.dna,13
6840_1#17_S_pneumoniae_Spanish_23F.dna,30
6840_1#18_S_pneumoniae_Spanish_23F.dna,29
6840_1#19_S_pneumoniae_Spanish_23F.dna,29
6840_1#20_S_pneumoniae_Spanish_23F.dna,13
6840_1#21_S_pneumoniae_Spanish_23F.dna,32
6840_1#2_S_pneumoniae_Spanish_23F.dna,13
6840_1#22_S_pneumoniae_Spanish_23F.dna,13
6840_1#23_S_pneumoniae_Spanish_23F.dna,20
6840_1#24_S_pneumoniae_Spanish_23F.dna,29
6840_1#3_S_pneumoniae_Spanish_23F.dna,13
6840_1#4_S_pneumoniae_Spanish_23F.dna,29
6840_1#5_S_pneumoniae_Spanish_23F.dna,10
6840_1#6_S_pneumoniae_Spanish_23F.dna,25
6840_1#7_S_pneumoniae_Spanish_23F.dna,31
6840_1#8_S_pneumoniae_Spanish_23F.dna,22
6840_1#9_S_pneumoniae_Spanish_23F.dna,7
6840_3#10_S_pneumoniae_Spanish_23F.dna,13
6840_3#11_S_pneumoniae_Spanish_23F.dna,14
6840_3#1_S_pneumoniae_Spanish_23F.dna,13
6840_3#12_S_pneumoniae_Spanish_23F.dna,8
6840_3#13_S_pneumoniae_Spanish_23F.dna,27
6840_3#14_S_pneumoniae_Spanish_23F.dna,32
6840_3#15_S_pneumoniae_Spanish_23F.dna,22
6840_3#16_S_pneumoniae_Spanish_23F.dna,13
6840_3#17_S_pneumoniae_Spanish_23F.dna,30
6840_3#18_S_pneumoniae_Spanish_23F.dna,29
6840_3#19_S_pneumoniae_Spanish_23F.dna,27
6840_3#20_S_pneumoniae_Spanish_23F.dna,27
6840_3#21_S_pneumoniae_Spanish_23F.dna,31
6840_3#2_S_pneumoniae_Spanish_23F.dna,13
6840_3#22_S_pneumoniae_Spanish_23F.dna,6
6840_3#23_S_pneumoniae_Spanish_23F.dna,29
6840_3#24_S_pneumoniae_Spanish_23F.dna,13
6840_3#3_S_pneumoniae_Spanish_23F.dna,29
6840_3#4_S_pneumoniae_Spanish_23F.dna,20
6840_3#5_S_pneumoniae_Spanish_23F.dna,27
6840_3#6_S_pneumoniae_Spanish_23F.dna,14
6840_3#7_S_pneumoniae_Spanish_23F.dna,13
6840_3#8_S_pneumoniae_Spanish_23F.dna,31
6840_3#9_S_pneumoniae_Spanish_23F.dna,1
6841_7#10_S_pneumoniae_Spanish_23F.dna,4
6841_7#11_S_pneumoniae_Spanish_23F.dna,29
6841_7#1_S_pneumoniae_Spanish_23F.dna,29
6841_7#12_S_pneumoniae_Spanish_23F.dna,2
6841_7#13_S_pneumoniae_Spanish_23F.dna,32
6841_7#14_S_pneumoniae_Spanish_23F.dna,18
6841_7#15_S_pneumoniae_Spanish_23F.dna,31
6841_7#16_S_pneumoniae_Spanish_23F.dna,18
6841_7#17_S_pneumoniae_Spanish_23F.dna,12
6841_7#18_S_pneumoniae_Spanish_23F.dna,27
6841_7#19_S_pneumoniae_Spanish_23F.dna,29
6841_7#20_S_pneumoniae_Spanish_23F.dna,25
6841_7#21_S_pneumoniae_Spanish_23F.dna,16
6841_7#2_S_pneumoniae_Spanish_23F.dna,31
6841_7#22_S_pneumoniae_Spanish_23F.dna,29
6841_7#23_S_pneumoniae_Spanish_23F.dna,25
6841_7#24_S_pneumoniae_Spanish_23F.dna,27
6841_7#3_S_pneumoniae_Spanish_23F.dna,6
6841_7#4_S_pneumoniae_Spanish_23F.dna,8
6841_7#5_S_pneumoniae_Spanish_23F.dna,19
6841_7#6_S_pneumoniae_Spanish_23F.dna,20
6841_7#7_S_pneumoniae_Spanish_23F.dna,22
6841_7#8_S_pneumoniae_Spanish_23F.dna,11
6841_7#9_S_pneumoniae_Spanish_23F.dna,20
6871_1#10_S_pneumoniae_Spanish_23F.dna,22
6871_1#11_S_pneumoniae_Spanish_23F.dna,16
6871_1#1_S_pneumoniae_Spanish_23F.dna,13
6871_1#12_S_pneumoniae_Spanish_23F.dna,24
6871_1#13_S_pneumoniae_Spanish_23F.dna,31
6871_1#14_S_pneumoniae_Spanish_23F.dna,27
6871_1#15_S_pneumoniae_Spanish_23F.dna,29
6871_1#16_S_pneumoniae_Spanish_23F.dna,13
6871_1#17_S_pneumoniae_Spanish_23F.dna,13
6871_1#18_S_pneumoniae_Spanish_23F.dna,8
6871_1#19_S_pneumoniae_Spanish_23F.dna,29
6871_1#20_S_pneumoniae_Spanish_23F.dna,25
6871_1#21_S_pneumoniae_Spanish_23F.dna,20
6871_1#2_S_pneumoniae_Spanish_23F.dna,2
6871_1#22_S_pneumoniae_Spanish_23F.dna,6
6871_1#23_S_pneumoniae_Spanish_23F.dna,15
6871_1#24_S_pneumoniae_Spanish_23F.dna,25
6871_1#3_S_pneumoniae_Spanish_23F.dna,13
6871_1#4_S_pneumoniae_Spanish_23F.dna,26
6871_1#5_S_pneumoniae_Spanish_23F.dna,29
6871_1#6_S_pneumoniae_Spanish_23F.dna,6
6871_1#7_S_pneumoniae_Spanish_23F.dna,20
6871_1#8_S_pneumoniae_Spanish_23F.dna,13
6871_1#9_S_pneumoniae_Spanish_23F.dna,30
6871_2#10_S_pneumoniae_Spanish_23F.dna,29
6871_2#11_S_pneumoniae_Spanish_23F.dna,29
6871_2#1_S_pneumoniae_Spanish_23F.dna,6
6871_2#12_S_pneumoniae_Spanish_23F.dna,29
6871_2#13_S_pneumoniae_Spanish_23F.dna,13
6871_2#14_S_pneumoniae_Spanish_23F.dna,10
6871_2#15_S_pneumoniae_Spanish_23F.dna,13
6871_2#16_S_pneumoniae_Spanish_23F.dna,29
6871_2#17_S_pneumoniae_Spanish_23F.dna,29
6871_2#18_S_pneumoniae_Spanish_23F.dna,29
6871_2#19_S_pneumoniae_Spanish_23F.dna,29
6871_2#20_S_pneumoniae_Spanish_23F.dna,20
6871_2#21_S_pneumoniae_Spanish_23F.dna,32
6871_2#2_S_pneumoniae_Spanish_23F.dna,27
6871_2#22_S_pneumoniae_Spanish_23F.dna,29
6871_2#23_S_pneumoniae_Spanish_23F.dna,29
6871_2#24_S_pneumoniae_Spanish_23F.dna,29
6871_2#3_S_pneumoniae_Spanish_23F.dna,6
6871_2#4_S_pneumoniae_Spanish_23F.dna,27
6871_2#5_S_pneumoniae_Spanish_23F.dna,20
6871_2#6_S_pneumoniae_Spanish_23F.dna,29
6871_2#7_S_pneumoniae_Spanish_23F.dna,19
6871_2#8_S_pneumoniae_Spanish_23F.dna,20
6871_2#9_S_pneumoniae_Spanish_23F.dna,22
6899_4#10_S_pneumoniae_Spanish_23F.dna,14
6899_4#11_S_pneumoniae_Spanish_23F.dna,18
6899_4#1_S_pneumoniae_Spanish_23F.dna,13
6899_4#12_S_pneumoniae_Spanish_23F.dna,3
6899_4#13_S_pneumoniae_Spanish_23F.dna,2
6899_4#14_S_pneumoniae_Spanish_23F.dna,14
6899_4#15_S_pneumoniae_Spanish_23F.dna,14
6899_4#16_S_pneumoniae_Spanish_23F.dna,2
6899_4#18_S_pneumoniae_Spanish_23F.dna,12
6899_4#19_S_pneumoniae_Spanish_23F.dna,18
6899_4#20_S_pneumoniae_Spanish_23F.dna,27
6899_4#21_S_pneumoniae_Spanish_23F.dna,20
6899_4#2_S_pneumoniae_Spanish_23F.dna,9
6899_4#22_S_pneumoniae_Spanish_23F.dna,32
6899_4#23_S_pneumoniae_Spanish_23F.dna,29
6899_4#24_S_pneumoniae_Spanish_23F.dna,27
6899_4#3_S_pneumoniae_Spanish_23F.dna,21
6899_4#4_S_pneumoniae_Spanish_23F.dna,9
6899_4#5_S_pneumoniae_Spanish_23F.dna,9
6899_4#6_S_pneumoniae_Spanish_23F.dna,11
6899_4#7_S_pneumoniae_Spanish_23F.dna,27
6899_4#8_S_pneumoniae_Spanish_23F.dna,21
6899_4#9_S_pneumoniae_Spanish_23F.dna,20
6899_5#10_S_pneumoniae_Spanish_23F.dna,27
6899_5#11_S_pneumoniae_Spanish_23F.dna,11
6899_5#1_S_pneumoniae_Spanish_23F.dna,27
6899_5#12_S_pneumoniae_Spanish_23F.dna,13
6899_5#13_S_pneumoniae_Spanish_23F.dna,26
6899_5#14_S_pneumoniae_Spanish_23F.dna,11
6899_5#15_S_pneumoniae_Spanish_23F.dna,13
6899_5#16_S_pneumoniae_Spanish_23F.dna,14
6899_5#17_S_pneumoniae_Spanish_23F.dna,13
6899_5#18_S_pneumoniae_Spanish_23F.dna,27
6899_5#19_S_pneumoniae_Spanish_23F.dna,27
6899_5#20_S_pneumoniae_Spanish_23F.dna,6
6899_5#21_S_pneumoniae_Spanish_23F.dna,27
6899_5#2_S_pneumoniae_Spanish_23F.dna,31
6899_5#22_S_pneumoniae_Spanish_23F.dna,12
6899_5#23_S_pneumoniae_Spanish_23F.dna,10
6899_5#24_S_pneumoniae_Spanish_23F.dna,13
6899_5#3_S_pneumoniae_Spanish_23F.dna,18
6899_5#4_S_pneumoniae_Spanish_23F.dna,31
6899_5#5_S_pneumoniae_Spanish_23F.dna,18
6899_5#6_S_pneumoniae_Spanish_23F.dna,12
6899_5#7_S_pneumoniae_Spanish_23F.dna,13
6899_5#8_S_pneumoniae_Spanish_23F.dna,13
6899_5#9_S_pneumoniae_Spanish_23F.dna,14
6899_6#10_S_pneumoniae_Spanish_23F.dna,14
6899_6#11_S_pneumoniae_Spanish_23F.dna,29
6899_6#1_S_pneumoniae_Spanish_23F.dna,29
6899_6#12_S_pneumoniae_Spanish_23F.dna,20
6899_6#13_S_pneumoniae_Spanish_23F.dna,29
6899_6#14_S_pneumoniae_Spanish_23F.dna,13
6899_6#15_S_pneumoniae_Spanish_23F.dna,23
6899_6#16_S_pneumoniae_Spanish_23F.dna,27
6899_6#17_S_pneumoniae_Spanish_23F.dna,31
6899_6#18_S_pneumoniae_Spanish_23F.dna,20
6899_6#19_S_pneumoniae_Spanish_23F.dna,14
6899_6#20_S_pneumoniae_Spanish_23F.dna,29
6899_6#21_S_pneumoniae_Spanish_23F.dna,13
6899_6#22_S_pneumoniae_Spanish_23F.dna,17
6899_6#23_S_pneumoniae_Spanish_23F.dna,17
6899_6#24_S_pneumoniae_Spanish_23F.dna,16
6899_6#3_S_pneumoniae_Spanish_23F.dna,20
6899_6#4_S_pneumoniae_Spanish_23F.dna,27
6899_6#5_S_pneumoniae_Spanish_23F.dna,27
6899_6#6_S_pneumoniae_Spanish_23F.dna,17
6899_6#7_S_pneumoniae_Spanish_23F.dna,20
6899_6#8_S_pneumoniae_Spanish_23F.dna,3
6899_6#9_S_pneumoniae_Spanish_23F.dna,18
6899_7#10_S_pneumoniae_Spanish_23F.dna,2
6899_7#11_S_pneumoniae_Spanish_23F.dna,29
6899_7#1_S_pneumoniae_Spanish_23F.dna,29
6899_7#12_S_pneumoniae_Spanish_23F.dna,10
6899_7#13_S_pneumoniae_Spanish_23F.dna,6
6899_7#14_S_pneumoniae_Spanish_23F.dna,1
6899_7#15_S_pneumoniae_Spanish_23F.dna,13
6899_7#16_S_pneumoniae_Spanish_23F.dna,14
6899_7#17_S_pneumoniae_Spanish_23F.dna,13
6899_7#18_S_pneumoniae_Spanish_23F.dna,14
6899_7#19_S_pneumoniae_Spanish_23F.dna,13
6899_7#20_S_pneumoniae_Spanish_23F.dna,13
